Application order,Age at enrollment,Unemployment rate,Inflation rate,GDP,Units 1st sem credit,Units 1st sem enroll,Units 1st sem approved,Units 1st sem grade,Units 1st sem eval,Units 1st sem without eval,Target,cluster_label
1,20,12.4,0.5,1.79,0,6,6,13.666666666666666,6,0,Graduate,0
4,19,9.4,-0.8,-3.12,0,0,0,0.0,0,0,Dropout,2
1,18,7.6,2.6,0.32,0,7,6,14.2,7,0,Graduate,0
1,22,10.8,1.4,1.74,0,6,5,11.0,10,0,Dropout,0
1,18,11.1,0.6,2.02,0,6,6,15.0,7,0,Graduate,0
1,24,13.9,-0.3,0.79,0,7,6,12.585714285714284,9,0,Graduate,0
1,33,12.7,3.7,-1.7,0,5,0,0.0,0,0,Dropout,2
1,30,11.1,0.6,2.02,0,6,0,0.0,6,0,Enrolled,2
1,26,8.9,1.4,3.51,0,6,0,0.0,0,0,Dropout,2
4,18,10.8,1.4,1.74,0,6,6,11.666666666666666,7,0,Graduate,0
1,19,10.8,1.4,1.74,0,6,3,12.666666666666666,13,0,Dropout,0
4,20,16.2,0.3,-0.92,0,5,3,10.333333333333334,10,0,Enrolled,0
1,22,8.9,1.4,3.51,7,11,8,13.5,18,0,Graduate,3
4,19,7.6,2.6,0.32,0,7,5,13.98,8,0,Enrolled,0
1,21,15.5,2.8,-4.06,0,6,6,16.153846153846153,13,0,Graduate,0
4,21,7.6,2.6,0.32,0,7,6,14.033333333333331,7,0,Graduate,0
1,19,7.6,2.6,0.32,0,5,1,11.0,8,0,Enrolled,0
1,19,8.9,1.4,3.51,0,7,7,13.857142857142858,8,0,Graduate,0
6,18,12.7,3.7,-1.7,0,8,7,13.414285714285716,8,0,Dropout,0
1,50,16.2,0.3,-0.92,7,11,11,13.545454545454543,11,0,Graduate,1
1,31,13.9,-0.3,0.79,0,5,4,11.25,11,0,Enrolled,1
1,19,15.5,2.8,-4.06,0,6,6,13.833333333333334,6,0,Graduate,0
1,35,13.9,-0.3,0.79,0,5,5,12.0,8,0,Graduate,1
1,31,12.7,3.7,-1.7,0,6,0,0.0,0,0,Dropout,2
1,42,11.1,0.6,2.02,5,11,10,11.9,14,0,Enrolled,1
4,34,9.4,-0.8,-3.12,0,5,0,0.0,5,0,Dropout,2
1,18,12.4,0.5,1.79,0,7,7,15.135714285714286,7,0,Graduate,0
1,18,8.9,1.4,3.51,0,7,7,12.285714285714286,7,0,Enrolled,0
1,21,16.2,0.3,-0.92,2,6,5,12.666666666666666,16,0,Enrolled,0
1,26,16.2,0.3,-0.92,0,7,5,12.74,13,0,Dropout,0
1,20,13.9,-0.3,0.79,0,7,6,13.25,8,0,Enrolled,0
1,19,7.6,2.6,0.32,0,6,3,10.333333333333334,13,0,Enrolled,0
1,19,15.5,2.8,-4.06,0,6,6,13.428571428571429,7,0,Graduate,0
1,20,8.9,1.4,3.51,6,11,9,12.555555555555555,19,0,Graduate,3
1,19,7.6,2.6,0.32,0,6,6,11.5,8,0,Graduate,0
1,18,7.6,2.6,0.32,0,6,6,13.666666666666666,6,0,Graduate,0
1,28,10.8,1.4,1.74,10,14,11,11.272727272727272,16,0,Graduate,3
1,22,15.5,2.8,-4.06,0,6,5,13.166666666666666,10,0,Enrolled,0
1,21,13.9,-0.3,0.79,3,6,6,14.666666666666666,6,0,Graduate,0
1,21,12.4,0.5,1.79,0,6,4,12.75,11,0,Enrolled,0
1,26,16.2,0.3,-0.92,0,7,5,11.2,11,0,Enrolled,0
6,18,7.6,2.6,0.32,0,6,5,13.0,8,0,Dropout,0
2,20,7.6,2.6,0.32,0,5,2,10.5,8,0,Dropout,0
2,18,11.1,0.6,2.02,0,6,6,14.857142857142858,7,0,Graduate,0
4,19,10.8,1.4,1.74,0,8,7,12.86,11,0,Graduate,0
1,20,12.4,0.5,1.79,5,11,11,11.727272727272728,12,0,Graduate,3
1,22,13.9,-0.3,0.79,3,6,6,13.142857142857142,11,0,Graduate,0
1,18,10.8,1.4,1.74,0,6,5,11.8,6,0,Dropout,0
1,19,16.2,0.3,-0.92,0,5,3,10.666666666666666,10,0,Dropout,0
4,18,8.9,1.4,3.51,0,6,5,11.6,9,0,Enrolled,0
1,20,10.8,1.4,1.74,0,6,3,10.333333333333334,13,0,Enrolled,0
1,19,7.6,2.6,0.32,0,6,4,12.25,11,0,Enrolled,0
1,19,12.4,0.5,1.79,0,6,6,12.0,6,0,Enrolled,0
1,19,10.8,1.4,1.74,0,8,7,14.731428571428571,8,0,Graduate,0
1,18,12.7,3.7,-1.7,0,0,0,0.0,0,0,Graduate,2
1,21,13.9,-0.3,0.79,9,13,13,13.615384615384617,14,1,Graduate,3
1,27,8.9,1.4,3.51,0,5,5,15.8,5,0,Graduate,0
1,19,15.5,2.8,-4.06,0,6,6,14.666666666666666,6,0,Graduate,0
1,25,7.6,2.6,0.32,0,5,0,0.0,5,0,Dropout,2
2,18,10.8,1.4,1.74,0,8,7,14.654285714285717,8,0,Graduate,0
1,24,10.8,1.4,1.74,0,8,7,12.401428571428571,8,0,Graduate,0
3,20,13.9,-0.3,0.79,0,7,7,11.5875,8,0,Graduate,0
1,26,12.4,0.5,1.79,3,5,5,14.0,5,0,Graduate,0
1,20,8.9,1.4,3.51,0,6,6,12.333333333333334,9,0,Graduate,0
1,18,7.6,2.6,0.32,0,5,5,14.0,5,0,Graduate,0
1,19,15.5,2.8,-4.06,0,6,6,15.23076923076923,13,0,Graduate,0
1,23,12.7,3.7,-1.7,0,6,5,11.6,9,0,Dropout,0
4,18,7.6,2.6,0.32,0,7,6,11.6,7,0,Graduate,0
4,18,12.7,3.7,-1.7,0,7,0,0.0,0,0,Dropout,2
1,19,11.1,0.6,2.02,0,7,7,12.901428571428571,7,0,Graduate,0
1,30,7.6,2.6,0.32,4,7,7,14.142857142857142,9,0,Graduate,0
1,29,15.5,2.8,-4.06,0,6,0,0.0,0,0,Dropout,2
6,19,9.4,-0.8,-3.12,0,8,8,13.25375,8,0,Graduate,0
6,20,12.4,0.5,1.79,0,7,7,13.785714285714286,7,0,Graduate,0
1,20,7.6,2.6,0.32,0,7,6,13.916666666666666,7,0,Graduate,0
4,19,11.1,0.6,2.02,0,6,6,13.5,8,0,Graduate,0
1,20,10.8,1.4,1.74,0,5,3,11.333333333333334,8,0,Enrolled,0
2,21,10.8,1.4,1.74,0,5,0,0.0,8,4,Dropout,2
1,19,11.1,0.6,2.02,0,6,5,11.5,10,0,Graduate,0
3,18,10.8,1.4,1.74,0,8,7,12.082857142857142,8,0,Graduate,0
1,27,15.5,2.8,-4.06,0,6,6,11.833333333333334,8,0,Graduate,0
2,19,12.4,0.5,1.79,0,5,5,13.4,6,0,Graduate,0
1,19,7.6,2.6,0.32,0,7,0,0.0,7,2,Dropout,2
1,19,15.5,2.8,-4.06,0,6,5,14.2,7,0,Graduate,0
6,18,12.7,3.7,-1.7,0,8,7,13.814285714285717,8,0,Graduate,0
1,20,12.4,0.5,1.79,0,6,4,11.25,10,0,Enrolled,0
1,18,12.7,3.7,-1.7,0,6,6,14.5,6,0,Graduate,0
5,19,7.6,2.6,0.32,0,6,0,0.0,0,0,Dropout,2
1,36,7.6,2.6,0.32,0,7,6,11.3,7,0,Graduate,1
1,18,10.8,1.4,1.74,0,2,0,0.0,2,0,Enrolled,2
1,18,12.7,3.7,-1.7,0,5,1,12.0,11,0,Enrolled,0
6,19,12.7,3.7,-1.7,0,8,7,12.3,9,0,Graduate,0
5,18,10.8,1.4,1.74,0,8,7,12.694285714285714,8,0,Graduate,0
1,18,9.4,-0.8,-3.12,0,5,4,11.0,5,0,Graduate,0
1,19,12.4,0.5,1.79,0,6,6,13.0,6,0,Graduate,0
1,19,13.9,-0.3,0.79,0,7,7,14.4125,8,0,Graduate,0
2,18,15.5,2.8,-4.06,0,7,7,12.92875,8,0,Dropout,0
2,20,11.1,0.6,2.02,0,6,6,13.333333333333334,6,0,Graduate,0
3,20,12.4,0.5,1.79,0,6,5,12.8,8,0,Enrolled,0
1,20,10.8,1.4,1.74,0,8,7,14.402857142857142,8,0,Graduate,0
4,18,10.8,1.4,1.74,0,8,7,13.381428571428572,8,0,Graduate,0
2,18,15.5,2.8,-4.06,0,7,7,14.13125,8,0,Graduate,0
4,19,9.4,-0.8,-3.12,0,5,5,11.714285714285714,11,2,Graduate,0
3,19,9.4,-0.8,-3.12,0,5,5,11.8,5,0,Enrolled,0
1,44,7.6,2.6,0.32,0,6,6,11.166666666666666,9,0,Graduate,1
1,32,12.4,0.5,1.79,0,6,0,0.0,7,0,Dropout,2
1,22,12.7,3.7,-1.7,0,6,5,13.6,9,0,Dropout,0
1,36,8.9,1.4,3.51,4,12,12,13.846153846153848,14,0,Graduate,3
1,18,16.2,0.3,-0.92,0,6,6,12.5,7,0,Graduate,0
1,20,12.7,3.7,-1.7,0,5,5,16.4,5,0,Graduate,0
1,20,11.1,0.6,2.02,5,11,11,13.818181818181818,11,0,Graduate,0
1,19,15.5,2.8,-4.06,0,6,5,10.6,8,0,Graduate,0
1,24,12.4,0.5,1.79,0,5,5,10.2,8,0,Graduate,0
1,20,15.5,2.8,-4.06,0,6,5,10.6,11,0,Enrolled,0
1,27,10.8,1.4,1.74,7,10,9,11.444444444444445,10,0,Dropout,3
1,20,15.5,2.8,-4.06,0,6,5,14.333333333333334,9,0,Enrolled,0
6,23,9.4,-0.8,-3.12,15,16,16,13.0,18,0,Graduate,3
5,18,9.4,-0.8,-3.12,0,8,8,13.31,9,1,Graduate,0
1,18,12.7,3.7,-1.7,0,6,5,10.571428571428571,10,1,Graduate,0
3,20,10.8,1.4,1.74,0,8,7,13.487142857142857,8,0,Graduate,0
1,20,13.9,-0.3,0.79,0,6,6,12.333333333333334,6,0,Graduate,0
1,23,11.1,0.6,2.02,0,6,6,11.875,11,0,Dropout,0
2,20,7.6,2.6,0.32,0,7,6,13.966666666666669,7,0,Graduate,0
1,28,7.6,2.6,0.32,0,5,0,0.0,10,0,Dropout,2
1,21,7.6,2.6,0.32,0,5,4,11.5,8,0,Graduate,0
2,21,12.4,0.5,1.79,0,2,2,12.5,2,0,Dropout,0
1,28,7.6,2.6,0.32,0,7,0,0.0,0,0,Dropout,2
1,18,16.2,0.3,-0.92,0,7,6,11.98,10,0,Graduate,0
1,21,8.9,1.4,3.51,0,6,5,13.2,8,0,Enrolled,0
1,19,13.9,-0.3,0.79,0,7,6,11.614285714285714,10,0,Graduate,0
6,18,12.7,3.7,-1.7,0,8,7,14.314285714285717,8,0,Graduate,0
3,19,7.6,2.6,0.32,0,7,0,0.0,0,0,Dropout,2
1,20,13.9,-0.3,0.79,2,6,6,12.666666666666666,9,0,Enrolled,0
3,20,12.4,0.5,1.79,0,7,6,12.766666666666666,9,0,Graduate,0
1,18,10.8,1.4,1.74,0,6,6,12.666666666666666,7,0,Graduate,0
2,20,10.8,1.4,1.74,4,6,6,11.5,7,0,Dropout,0
1,31,13.9,-0.3,0.79,2,6,5,11.4,13,0,Dropout,1
3,19,15.5,2.8,-4.06,0,7,7,14.70625,8,0,Graduate,0
3,19,13.9,-0.3,0.79,0,7,6,11.814285714285717,9,0,Graduate,0
1,23,13.9,-0.3,0.79,1,6,6,13.0,8,1,Graduate,0
1,19,12.4,0.5,1.79,0,6,6,14.857142857142858,7,0,Graduate,0
6,20,7.6,2.6,0.32,0,7,6,12.6,7,0,Graduate,0
1,22,12.4,0.5,1.79,0,6,5,13.333333333333334,9,0,Enrolled,0
1,18,13.9,-0.3,0.79,0,7,6,10.666666666666666,10,0,Enrolled,0
3,27,12.7,3.7,-1.7,1,5,2,11.5,6,0,Dropout,0
1,29,12.7,3.7,-1.7,0,7,1,10.0,9,0,Dropout,0
1,18,11.1,0.6,2.02,0,6,5,11.8,10,0,Graduate,0
1,18,16.2,0.3,-0.92,0,6,5,11.8,7,0,Graduate,0
1,18,9.4,-0.8,-3.12,0,8,8,12.77125,8,0,Graduate,0
3,20,9.4,-0.8,-3.12,0,5,3,11.333333333333334,13,2,Enrolled,0
2,18,11.1,0.6,2.02,0,6,6,12.666666666666666,6,0,Graduate,0
1,18,13.9,-0.3,0.79,1,6,5,12.2,10,1,Enrolled,0
2,28,10.8,1.4,1.74,0,5,1,12.0,9,1,Dropout,0
2,18,12.7,3.7,-1.7,0,8,7,11.721428571428572,12,0,Graduate,0
1,27,12.4,0.5,1.79,0,7,4,14.0,12,0,Enrolled,0
1,26,16.2,0.3,-0.92,0,7,7,14.75,9,0,Enrolled,0
2,18,12.7,3.7,-1.7,0,6,6,12.666666666666666,6,0,Graduate,0
1,18,9.4,-0.8,-3.12,0,5,4,13.0,12,2,Dropout,0
2,21,15.5,2.8,-4.06,0,5,0,0.0,6,0,Dropout,2
2,18,9.4,-0.8,-3.12,0,6,4,10.75,8,0,Enrolled,0
1,32,10.8,1.4,1.74,0,5,0,0.0,5,0,Dropout,2
2,28,7.6,2.6,0.32,0,5,4,12.5,6,0,Graduate,0
1,40,12.7,3.7,-1.7,0,4,0,0.0,4,0,Dropout,1
2,39,9.4,-0.8,-3.12,0,5,0,0.0,5,0,Dropout,1
2,39,9.4,-0.8,-3.12,0,6,0,0.0,0,0,Dropout,1
1,50,8.9,1.4,3.51,0,6,6,12.5,7,0,Graduate,1
2,23,10.8,1.4,1.74,0,6,5,12.8,10,0,Dropout,0
1,48,9.4,-0.8,-3.12,0,6,1,10.0,11,0,Dropout,1
2,23,7.6,2.6,0.32,0,6,4,11.25,11,0,Dropout,0
6,18,10.8,1.4,1.74,0,8,7,12.61,8,0,Graduate,0
1,18,9.4,-0.8,-3.12,0,5,2,12.0,14,2,Graduate,0
1,20,13.9,-0.3,0.79,0,6,5,13.0,9,0,Graduate,0
3,18,10.8,1.4,1.74,0,5,4,12.0,9,0,Graduate,0
1,18,16.2,0.3,-0.92,0,7,4,12.0,8,0,Dropout,0
1,31,16.2,0.3,-0.92,0,5,1,12.0,12,0,Dropout,1
1,24,10.8,1.4,1.74,0,5,1,12.0,9,0,Enrolled,0
1,24,9.4,-0.8,-3.12,0,0,0,0.0,0,0,Graduate,2
1,26,10.8,1.4,1.74,0,5,0,0.0,5,0,Dropout,2
1,18,16.2,0.3,-0.92,0,6,5,13.625,11,0,Dropout,0
1,19,12.7,3.7,-1.7,0,5,3,11.666666666666666,12,0,Enrolled,0
1,22,13.9,-0.3,0.79,0,6,0,0.0,0,0,Dropout,2
2,18,10.8,1.4,1.74,0,8,7,11.69,8,0,Graduate,0
1,20,16.2,0.3,-0.92,0,6,0,0.0,11,6,Dropout,2
1,25,15.5,2.8,-4.06,0,0,0,0.0,0,0,Graduate,2
1,24,13.9,-0.3,0.79,0,5,4,11.5,10,0,Graduate,0
1,27,8.9,1.4,3.51,0,5,1,14.0,10,0,Dropout,0
1,21,15.5,2.8,-4.06,0,6,5,11.0,7,0,Graduate,0
1,21,12.4,0.5,1.79,0,6,6,12.857142857142858,7,0,Graduate,0
3,19,10.8,1.4,1.74,0,6,4,12.5,9,0,Dropout,0
1,28,16.2,0.3,-0.92,0,7,7,14.528571428571428,7,0,Graduate,0
1,20,7.6,2.6,0.32,0,5,5,10.0,8,0,Enrolled,0
1,21,15.5,2.8,-4.06,0,6,6,13.0,8,0,Graduate,0
1,18,16.2,0.3,-0.92,0,7,7,15.957142857142856,7,0,Graduate,0
2,18,8.9,1.4,3.51,0,5,5,13.2,6,0,Enrolled,0
2,20,15.5,2.8,-4.06,0,5,4,10.2,9,0,Enrolled,0
1,25,16.2,0.3,-0.92,2,5,5,14.2,6,0,Enrolled,0
1,22,11.1,0.6,2.02,0,6,6,12.625,8,0,Enrolled,0
1,18,9.4,-0.8,-3.12,0,8,6,13.496666666666668,11,1,Enrolled,0
2,19,13.9,-0.3,0.79,0,5,5,13.25,8,0,Graduate,0
5,19,12.4,0.5,1.79,0,5,3,12.0,12,0,Dropout,0
1,25,12.7,3.7,-1.7,0,6,4,13.0,10,0,Dropout,0
1,21,15.5,2.8,-4.06,5,11,9,11.77777777777778,12,0,Dropout,0
3,19,11.1,0.6,2.02,0,5,2,11.0,10,0,Dropout,0
2,20,11.1,0.6,2.02,0,5,0,0.0,14,0,Dropout,2
1,25,15.5,2.8,-4.06,9,14,14,12.428571428571429,16,0,Dropout,3
1,20,10.8,1.4,1.74,0,5,3,11.0,8,0,Enrolled,0
1,18,7.6,2.6,0.32,0,0,0,0.0,0,0,Graduate,2
1,23,8.9,1.4,3.51,0,6,3,11.5,12,0,Enrolled,0
1,23,9.4,-0.8,-3.12,0,8,8,12.5075,8,0,Graduate,0
1,21,8.9,1.4,3.51,7,12,11,12.090909090909092,18,0,Graduate,3
1,20,9.4,-0.8,-3.12,0,5,2,11.0,14,3,Enrolled,0
1,25,12.4,0.5,1.79,0,5,1,10.0,13,0,Dropout,0
1,18,8.9,1.4,3.51,0,6,6,13.5,6,0,Graduate,0
6,22,10.8,1.4,1.74,0,6,6,14.166666666666666,6,0,Graduate,0
1,27,8.9,1.4,3.51,0,6,6,14.0,7,0,Graduate,0
1,25,16.2,0.3,-0.92,0,3,0,0.0,4,0,Dropout,2
4,18,7.6,2.6,0.32,0,5,3,11.666666666666666,9,0,Dropout,0
1,20,12.7,3.7,-1.7,0,5,5,14.6,7,1,Graduate,0
1,27,16.2,0.3,-0.92,0,6,5,13.0,10,0,Graduate,0
1,20,7.6,2.6,0.32,0,6,6,12.166666666666666,7,0,Graduate,0
1,22,7.6,2.6,0.32,0,5,0,0.0,9,0,Dropout,2
6,19,12.4,0.5,1.79,0,5,3,10.5,10,0,Dropout,0
6,20,13.9,-0.3,0.79,0,5,3,12.4,14,0,Enrolled,0
4,19,9.4,-0.8,-3.12,0,0,0,0.0,0,0,Graduate,2
1,29,9.4,-0.8,-3.12,0,5,0,0.0,12,4,Dropout,2
2,19,12.7,3.7,-1.7,0,8,7,13.828571428571427,8,0,Graduate,0
2,28,9.4,-0.8,-3.12,0,5,5,10.6,7,0,Enrolled,0
1,20,7.6,2.6,0.32,0,6,6,11.5,7,0,Graduate,0
4,20,10.8,1.4,1.74,0,6,4,13.5,6,0,Graduate,0
1,31,7.6,2.6,0.32,0,6,0,0.0,12,0,Dropout,2
5,18,13.9,-0.3,0.79,0,7,7,12.5375,8,0,Graduate,0
1,19,8.9,1.4,3.51,0,6,6,14.833333333333334,6,0,Enrolled,0
1,18,13.9,-0.3,0.79,0,5,4,12.0,10,0,Graduate,0
1,19,10.8,1.4,1.74,0,6,5,11.8,8,0,Graduate,0
1,18,12.7,3.7,-1.7,0,5,5,15.0,5,0,Graduate,0
1,19,7.6,2.6,0.32,0,5,3,12.0,7,0,Graduate,0
1,18,15.5,2.8,-4.06,0,6,6,12.833333333333334,6,0,Graduate,0
3,19,7.6,2.6,0.32,0,6,6,11.666666666666666,12,0,Graduate,0
4,19,13.9,-0.3,0.79,0,7,7,12.1625,9,0,Graduate,0
2,18,10.8,1.4,1.74,0,6,6,13.833333333333334,6,0,Graduate,0
1,19,16.2,0.3,-0.92,0,7,4,12.45,12,0,Enrolled,0
1,20,11.1,0.6,2.02,2,6,6,12.125,9,0,Graduate,0
1,20,12.7,3.7,-1.7,0,6,5,13.4,8,0,Enrolled,0
1,20,11.1,0.6,2.02,0,6,6,13.333333333333334,8,0,Enrolled,0
1,29,10.8,1.4,1.74,10,15,11,11.454545454545457,15,0,Dropout,3
1,20,7.6,2.6,0.32,0,6,4,12.0,10,0,Dropout,0
1,31,8.9,1.4,3.51,0,7,6,12.666666666666666,8,0,Dropout,1
1,20,10.8,1.4,1.74,0,6,6,12.666666666666666,7,0,Graduate,0
1,21,15.5,2.8,-4.06,12,18,18,11.88888888888889,22,1,Graduate,3
1,23,12.4,0.5,1.79,0,6,0,0.0,0,0,Dropout,2
5,21,10.8,1.4,1.74,0,6,4,13.0,6,0,Dropout,0
1,24,16.2,0.3,-0.92,4,7,7,16.885714285714283,7,0,Graduate,0
1,27,15.5,2.8,-4.06,0,6,6,12.5,6,0,Graduate,0
1,18,13.9,-0.3,0.79,0,7,7,13.055555555555555,9,0,Graduate,0
3,21,9.4,-0.8,-3.12,0,0,0,0.0,0,0,Dropout,2
1,19,7.6,2.6,0.32,0,5,0,0.0,7,0,Dropout,2
6,19,10.8,1.4,1.74,0,8,7,12.355714285714283,8,0,Graduate,0
1,18,12.4,0.5,1.79,0,6,0,0.0,0,0,Dropout,2
3,18,7.6,2.6,0.32,0,7,5,11.98,8,0,Enrolled,0
2,20,8.9,1.4,3.51,0,7,7,13.857142857142858,7,0,Graduate,0
1,24,9.4,-0.8,-3.12,0,6,5,13.0,9,0,Graduate,0
1,20,12.4,0.5,1.79,0,6,6,12.833333333333334,6,0,Graduate,0
3,20,12.4,0.5,1.79,0,5,4,11.0,11,0,Enrolled,0
1,19,12.7,3.7,-1.7,0,8,7,12.357142857142858,8,0,Graduate,0
6,18,12.7,3.7,-1.7,0,8,7,13.857142857142858,8,0,Graduate,0
2,20,9.4,-0.8,-3.12,0,6,6,12.333333333333334,6,0,Graduate,0
1,20,16.2,0.3,-0.92,0,7,7,12.847142857142858,8,0,Graduate,0
2,19,11.1,0.6,2.02,0,7,6,12.339999999999998,9,0,Graduate,0
1,19,12.4,0.5,1.79,0,6,5,12.666666666666666,10,0,Enrolled,0
1,20,12.7,3.7,-1.7,0,6,6,13.833333333333334,6,0,Graduate,0
2,19,13.9,-0.3,0.79,0,5,2,10.75,15,0,Dropout,0
5,19,9.4,-0.8,-3.12,0,6,4,13.25,11,0,Dropout,0
1,18,9.4,-0.8,-3.12,0,8,8,13.73125,8,0,Graduate,0
4,23,11.1,0.6,2.02,0,6,6,13.333333333333334,6,0,Dropout,0
1,21,12.7,3.7,-1.7,0,6,5,12.0,8,0,Dropout,0
1,23,11.1,0.6,2.02,5,9,9,10.88888888888889,10,0,Graduate,0
3,19,13.9,-0.3,0.79,0,7,7,13.025,8,0,Graduate,0
2,18,12.4,0.5,1.79,0,6,6,13.0,6,0,Graduate,0
1,19,10.8,1.4,1.74,0,6,5,11.8,10,0,Graduate,0
1,25,12.7,3.7,-1.7,0,8,7,12.042857142857144,8,0,Graduate,0
2,19,9.4,-0.8,-3.12,0,6,5,12.2,9,0,Enrolled,0
1,19,13.9,-0.3,0.79,0,7,7,12.8375,8,0,Graduate,0
1,24,12.7,3.7,-1.7,0,7,7,11.0,13,0,Graduate,0
1,18,8.9,1.4,3.51,0,6,6,13.5,7,0,Graduate,0
5,19,16.2,0.3,-0.92,0,6,6,12.125,8,0,Graduate,0
5,18,12.7,3.7,-1.7,0,8,7,12.62857142857143,12,0,Graduate,0
1,27,10.8,1.4,1.74,0,5,3,10.666666666666666,9,0,Enrolled,0
3,19,15.5,2.8,-4.06,0,6,5,11.2,11,0,Graduate,0
1,18,12.7,3.7,-1.7,0,6,6,12.666666666666666,6,0,Dropout,0
1,34,12.7,3.7,-1.7,0,6,4,13.5,7,0,Dropout,1
6,18,7.6,2.6,0.32,0,5,3,11.666666666666666,9,0,Enrolled,0
1,18,7.6,2.6,0.32,0,5,2,10.5,8,0,Enrolled,0
3,18,9.4,-0.8,-3.12,0,8,8,14.26875,8,0,Enrolled,0
2,20,8.9,1.4,3.51,0,6,0,0.0,0,0,Dropout,2
1,19,7.6,2.6,0.32,0,5,2,10.5,8,0,Enrolled,0
1,21,7.6,2.6,0.32,0,6,5,11.2,11,0,Enrolled,0
1,26,10.8,1.4,1.74,0,5,5,12.0,5,0,Graduate,0
2,27,10.8,1.4,1.74,0,7,7,12.228571428571428,9,0,Graduate,0
1,20,9.4,-0.8,-3.12,0,5,4,11.5,6,0,Graduate,0
1,18,16.2,0.3,-0.92,0,6,6,15.375,8,0,Graduate,0
1,23,8.9,1.4,3.51,7,12,9,13.666666666666666,19,0,Enrolled,3
1,24,12.7,3.7,-1.7,0,8,7,12.614285714285714,11,0,Graduate,0
1,19,13.9,-0.3,0.79,3,6,5,12.2,7,0,Graduate,0
1,19,10.8,1.4,1.74,0,6,4,11.75,13,0,Graduate,0
4,19,8.9,1.4,3.51,0,6,5,11.4,9,0,Enrolled,0
1,18,7.6,2.6,0.32,0,6,5,10.6,10,0,Enrolled,0
1,22,16.2,0.3,-0.92,14,16,13,10.923076923076923,16,0,Graduate,3
1,20,12.7,3.7,-1.7,0,6,5,12.4,6,0,Graduate,0
1,25,11.1,0.6,2.02,0,6,0,0.0,6,0,Dropout,2
1,21,15.5,2.8,-4.06,0,6,6,15.833333333333334,6,0,Graduate,0
1,19,11.1,0.6,2.02,0,7,5,11.8,12,0,Enrolled,0
4,18,13.9,-0.3,0.79,0,6,6,12.571428571428571,7,0,Graduate,0
3,18,7.6,2.6,0.32,0,5,3,12.0,7,0,Graduate,0
3,19,13.9,-0.3,0.79,0,7,7,13.3625,8,0,Graduate,0
1,19,10.8,1.4,1.74,0,5,5,15.4,6,0,Graduate,0
2,18,10.8,1.4,1.74,0,6,5,12.2,9,0,Dropout,0
1,20,12.4,0.5,1.79,6,11,11,12.818181818181818,11,0,Graduate,3
5,19,12.4,0.5,1.79,0,7,0,0.0,0,0,Dropout,2
1,28,16.2,0.3,-0.92,12,17,17,13.394736842105264,21,0,Graduate,3
1,20,12.7,3.7,-1.7,0,6,6,14.25,8,0,Graduate,0
1,30,7.6,2.6,0.32,9,11,9,13.444444444444445,19,1,Dropout,3
4,19,12.4,0.5,1.79,0,7,7,12.285714285714286,8,0,Graduate,0
2,22,12.7,3.7,-1.7,0,6,6,11.666666666666666,7,0,Graduate,0
1,18,11.1,0.6,2.02,0,6,6,12.166666666666666,8,0,Graduate,0
1,23,7.6,2.6,0.32,0,6,2,10.0,11,0,Dropout,0
4,18,11.1,0.6,2.02,0,6,6,14.0,6,0,Graduate,0
1,18,15.5,2.8,-4.06,0,6,5,11.833333333333334,9,0,Enrolled,0
1,50,10.8,1.4,1.74,0,6,1,15.0,7,0,Dropout,1
1,19,13.9,-0.3,0.79,0,0,0,0.0,0,0,Graduate,2
2,22,13.9,-0.3,0.79,0,6,6,10.833333333333334,7,0,Graduate,0
1,23,12.4,0.5,1.79,3,6,6,13.142857142857142,7,0,Graduate,0
4,20,12.7,3.7,-1.7,2,5,5,14.4,8,1,Dropout,0
1,44,13.9,-0.3,0.79,0,6,0,0.0,0,0,Dropout,1
1,49,15.5,2.8,-4.06,6,12,7,12.0,17,0,Graduate,1
1,46,7.6,2.6,0.32,6,10,9,12.2,13,0,Graduate,1
1,41,12.4,0.5,1.79,3,3,3,12.333333333333334,3,0,Dropout,1
3,18,13.9,-0.3,0.79,0,7,7,11.8375,8,0,Graduate,0
1,43,9.4,-0.8,-3.12,0,5,5,11.8,5,0,Graduate,1
2,70,10.8,1.4,1.74,0,5,0,0.0,5,0,Dropout,1
1,48,15.5,2.8,-4.06,0,6,0,0.0,0,0,Dropout,1
1,41,15.5,2.8,-4.06,18,19,19,12.68421052631579,19,0,Graduate,3
1,21,12.7,3.7,-1.7,0,6,6,12.571428571428571,8,0,Enrolled,0
1,35,16.2,0.3,-0.92,0,7,3,11.25,18,0,Dropout,1
1,44,10.8,1.4,1.74,1,5,4,14.0,13,3,Graduate,1
1,18,13.9,-0.3,0.79,0,5,4,13.333333333333334,15,0,Dropout,0
1,45,7.6,2.6,0.32,0,6,6,13.666666666666666,7,0,Graduate,1
1,20,15.5,2.8,-4.06,0,6,3,10.0,12,0,Enrolled,0
1,22,12.4,0.5,1.79,0,6,5,12.6,12,0,Graduate,0
1,39,13.9,-0.3,0.79,0,5,3,17.333333333333332,10,0,Dropout,1
1,20,12.4,0.5,1.79,2,6,5,13.2,10,0,Enrolled,0
1,49,8.9,1.4,3.51,0,5,3,14.0,9,0,Dropout,1
1,43,11.1,0.6,2.02,4,4,4,13.875,4,0,Dropout,1
1,32,7.6,2.6,0.32,0,5,0,0.0,5,0,Dropout,2
